IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1023659xPUB345,"CME flux rope and shock identifications and locations: Comparison of white light data, Graduated Cylindrical Shell model, and MHD simulations",Journal of Geophysical Research: Space Physics,2016,C1 - Refereed Journal articles,510900.0,,,2-s2.0-84961574839,,,10.1002/2015JA021805,1120890,Joachim Schmidt,Faculty of Science,School of Physics,Physics,Physical Sciences,Space sciences,510000,510900,0.944,Physical Sciences,Astronomical sciences,510000.0,510100.0,0.829,Physical Sciences,Particle and high energy physics,510000.0,510700.0,0.819,True,True,True,True,True,False,False,True
1023659xPUB418,A novel spectral unmixing method incorporating spectral variability within endmember classes,IEEE Transactions on Geoscience and Remote Sensing,2016,C1 - Refereed Journal articles,401200.0,400900.0,401300.0,2-s2.0-84964239070,,,10.1109/TGRS.2015.2506168,1134135,Tatsumi Uezato,Faculty of Engineering,"School of Aerospace, Mechanical and Mechatronic Engineering",Australian Centre for Field Robotics,Mathematical Sciences,Mathematical physics,490000,490200,0.633,,,,,,,,,,,False,False,False,False,False,False,False,False
1023659xPUB460,Developing New Regulatory Paradigms for the Conservation and Sustainable Use of Marine Biodiversity in Areas beyond National Jurisdiction,Routledge Handbook of Maritime Regulation and Enforcement,2016,B1 - Book Chapter - EXT,370704.0,410404.0,,2-s2.0-84960205480,,,10.4324/9781315890241,,,Other,Other,Other,Earth Sciences,Oceanography,370000,370800,0.862,Environmental Sciences,Environmental management,410000.0,410400.0,0.84,Biological Sciences,Zoology,310000.0,310900.0,0.619,True,True,False,True,False,True,False,True
1023659xPUB576,Virtual communities of practice such as Palliverse can increase palliative care engagement,European Journal of Palliative Care,2016,C1 - Refereed Journal articles,429900.0,,,2-s2.0-84961266683,,,,1139559,Jason Mills,Faculty of Medicine and Health,Sydney Nursing School,Faculty of Nursing & Midwifery,Health Sciences,Health services and systems,420000,420300,0.881,Health Sciences,Allied health and rehabilitation science,420000.0,420100.0,0.813,,,,,,True,True,False,True,False,False,False,False
1023659xPUB628,Variations of P2 in subpulse drifting pulsars,Monthly Notices of the Royal Astronomical Society,2016,C1 - Refereed Journal articles,510100.0,510900.0,,2-s2.0-84970045574,,,10.1093/mnras/stw679,1116376,Rai Yuen,Faculty of Science,School of Physics,Physics,Physical Sciences,Astronomical sciences,510000,510100,0.944,Physical Sciences,Space sciences,510000.0,510900.0,0.937,Physical Sciences,Particle and high energy physics,510000.0,510700.0,0.763,True,True,True,True,True,True,False,True
1023659xPUB660,Regulatory Approaches to Managing Skilled Migration: Indonesian Nurses in Japan,The Economic and Labour Relations Review,2016,C1 - Refereed Journal articles,440807.0,350504.0,440403.0,2-s2.0-84971220830,,,10.1177/1035304616629580,1043707,Michele Ford,Faculty of Arts and Social Sciences,School of Languages and Cultures,Discipline of Asian Studies,Law And Legal Studies,International and comparative law,480000,480300,0.369,Law And Legal Studies,Legal systems,480000.0,480500.0,0.354,Law And Legal Studies,Law in context,480000.0,480400.0,0.333,False,False,False,False,False,False,False,False
1023659xPUB738,"Complexity of In-situ zircon U-Pb-Hf isotope systematics during arc magma genesis at the roots of a Cretaceous arc, Fiordland, New Zealand",Lithos,2016,C1 - Refereed Journal articles,370303.0,370503.0,,2-s2.0-84987912414,,,10.1016/j.lithos.2016.08.023,1001803,Geoffrey Clarke,Faculty of Science,School of Geosciences,Geosciences,Earth Sciences,Geology,370000,370500,0.996,Earth Sciences,Geochemistry,370000.0,370300.0,0.986,Earth Sciences,Geophysics,370000.0,370600.0,0.761,True,True,True,True,True,True,False,True
1023659xPUB747,Patient and practitioner satisfaction with tele-dermatology including Australia's indigenous population: A systematic review of the literature,International Journal of Women's Dermatology,2016,C1 - Refereed Journal articles,320200.0,329900.0,,2-s2.0-84987606131,,,10.1016/j.ijwd.2016.06.004,1152162,Emily Kozera,Faculty of Medicine and Health,FMH Centres and Institutes,Poche Centre for Indigenous Health,Health Sciences,Allied health and rehabilitation science,420000,420100,0.779,Health Sciences,Health services and systems,420000.0,420300.0,0.764,Health Sciences,"Traditional, complementary and integrative medicine",420000.0,420800.0,0.739,False,False,False,False,False,False,False,False
1023659xPUB894,The study on paraffin-water emulsion PCM with low supercooling degree,"8th International Symposium on Heating, Ventilation, and Air Conditioning",2014,E1 - Conference proceedings EXT,330204.0,,,2-s2.0-84894195656,,,10.1007/978-3-642-39581-9_2,,,Other,Other,Other,Chemical Sciences,Macromolecular and materials chemistry,340000,340300,0.854,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.834,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.783,False,False,False,False,False,False,False,False
1023659xPUB895,Evaluation of turbulence models for simulating flow and heat transfer in cross-corrugated triangular channels,13th International Conference on Indoor Air Quality and Climate (Indoor Air 2014),2014,E1 - Conference proceedings EXT,330204.0,,,2-s2.0-84924716417,,,,,,Other,Other,Other,Physical Sciences,Other physical sciences,510000,519900,0.357,Physical Sciences,Condensed matter physics,510000.0,510400.0,0.352,,,,,,False,False,False,False,False,False,False,False
1023659xPUB896,An optimal design analysis method for heat recovery heat exchangers in building applications,13th International Conference on Indoor Air Quality and Climate (Indoor Air 2014),2014,E1 - Conference proceedings EXT,330204.0,,,2-s2.0-84924733807,,,,,,Other,Other,Other,Engineering,Mechanical engineering,400000,401700,0.922,Engineering,Fluid mechanics and thermal engineering,400000.0,401200.0,0.903,Built Environment And Design,Design,330000.0,330300.0,0.893,False,False,True,True,False,False,False,False
1023659xPUB897,Low energy buildings integrated nocturnal radiation cooling and thermal energy storage,13th International Conference on Indoor Air Quality and Climate (Indoor Air 2014),2014,E1 - Conference proceedings EXT,330204.0,,,2-s2.0-84924655139,,,,,,Other,Other,Other,Built Environment And Design,Building,330000,330200,0.949,Built Environment And Design,Architecture,330000.0,330100.0,0.944,Built Environment And Design,Other built environment and design,330000.0,339900.0,0.905,True,True,True,True,True,False,False,True
1023659xPUB898,The PCM-water emulsion with low supercooling,13th International Conference on Indoor Air Quality and Climate (Indoor Air 2014),2014,E1 - Conference proceedings EXT,330204.0,,,2-s2.0-84924653331,,,,,,Other,Other,Other,Chemical Sciences,Macromolecular and materials chemistry,340000,340300,0.798,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.785,Physical Sciences,Condensed matter physics,510000.0,510400.0,0.736,False,False,False,False,False,False,False,False
1025417xPUB1023,The 2015 Ukraine Blackout: Implications for False Data Injection Attacks,IEEE Transactions On Power Systems,2017,C1 - Refereed Journal articles,400805.0,460403.0,,2-s2.0-85021289062,,,10.1109/TPWRS.2016.2631891,1150260,Fengji Luo,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Information And Computing Sciences,Information systems,460000,460900,0.624,Information And Computing Sciences,Cybersecurity and privacy,460000.0,460400.0,0.6,,,,,,True,True,False,True,False,True,False,True
1025417xPUB1033,In-situ atrazine biodegradation dynamics in wheat (Triticum) crops under variable hydrologic regime,Journal of Contaminant Hydrology,2017,C1 - Refereed Journal articles,401102.0,400513.0,,2-s2.0-85025678121,,,10.1016/j.jconhyd.2017.05.004,1150526,Daniele La Cecilia,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Biological Sciences,Plant biology,310000,310800,0.88,Earth Sciences,Geochemistry,370000.0,370300.0,0.707,"Agricultural, Veterinary And Food Sciences","Agriculture, land and farm management",300000.0,300200.0,0.628,False,False,False,False,False,False,False,False
1025417xPUB1253,An Energy-efficient Storage Strategy for Cloud Datacenters based on Variable K-Coverage of a Hypergraph,IEEE Transactions on Parallel and Distributed Systems,2017,C1 - Refereed Journal articles,460605.0,461206.0,,2-s2.0-85023168416,,,10.1109/TPDS.2017.2723004,1102236,Wei Li,Faculty of Engineering,School of Computer Science,Computer Science,Information And Computing Sciences,Other information and computing sciences,460000,469900,0.838,Information And Computing Sciences,Distributed computing and systems software,460000.0,460600.0,0.83,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.81,True,True,False,True,False,True,False,True
1025417xPUB1262,A single yield surface damage plasticity model incorporating pressure and strain rate dependency,9th Australasian Congress on Applied Mechanics (ACAM9),2017,E1 - Conference proceeding,401100.0,,,2-s2.0-85051516281,,,10.3316/informit.393912403405069,1105522,Luming Shen,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Engineering,Materials engineering,400000,401600,0.766,,,,,,,,,,,True,False,False,True,False,False,False,False
1025417xPUB1321,Network Analytics to Enable Decisions in Healthcare Management,Actionable Intelligence in Healthcare,2017,B1 - Book Chapter - Commercial pub,420300.0,420308.0,461008.0,2-s2.0-85052446239,,,10.1201/9781315208442,1133940,Mohammad Khan,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Information And Computing Sciences,Applied computing,460000,460100,0.818,Health Sciences,Health services and systems,420000.0,420300.0,0.787,Information And Computing Sciences,Data management and data science,460000.0,460500.0,0.764,True,True,True,True,False,True,False,True
1025417xPUB1468,Cost-Effective Processing in Fog Integrated Internet of Things Ecosystems,"20th ACM International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems (MSWiM'17)",2017,E1 - Conference proceeding,460605.0,461206.0,,2-s2.0-85052762207,,,10.1145/3127540.3127547,1149939,Wei Bao,Faculty of Engineering,School of Computer Science,Computer Science,Engineering,"Electronics, sensors and digital hardware",400000,400900,0.803,Information And Computing Sciences,Applied computing,460000.0,460100.0,0.803,Information And Computing Sciences,Distributed computing and systems software,460000.0,460600.0,0.746,False,True,True,True,False,False,True,True
1025417xPUB1554,Integrating biological degradation potential into ecological risk assessment,22nd International Congress on Modelling and Simulation (MODSIM 2017),2017,E1 - Conference proceeding,401102.0,,,2-s2.0-85053197752,,,,1134655,Fiona Tang,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Environmental Sciences,Environmental management,410000,410400,0.915,Biological Sciences,Ecology,310000.0,310300.0,0.901,Environmental Sciences,Ecological applications,410000.0,410200.0,0.824,False,False,False,False,False,False,False,False
1025417xPUB1555,Stochastic sensitivity analysis of glyphosate biochemical  degradation,22nd International Congress on Modelling and Simulation (MODSIM 2017),2017,E1 - Conference proceeding,401100.0,,,2-s2.0-85078324697,,,,1150526,Daniele La Cecilia,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Chemical Sciences,Analytical chemistry,340000,340100,0.77,Biological Sciences,Biochemistry and cell biology,310000.0,310100.0,0.699,Chemical Sciences,Medicinal and biomolecular chemistry,340000.0,340400.0,0.64,False,False,False,False,False,False,False,False
1025417xPUB1606,Monitoring a progressive collapse test of a spherical lattice shell using high-speed videogrammetry,Photogrammetric Record,2017,C1 - Refereed Journal articles EXT,401300.0,,,2-s2.0-85029742241,,,10.1111/phor.12202,,,Other,Other,Other,Physical Sciences,Condensed matter physics,510000,510400,0.763,,,,,,,,,,,False,False,False,False,False,False,False,False
1025417xPUB184,"Longitudinal trends in global obesity research and
collaboration: a review using bibliometric metadata",Obesity Reviews,2016,C1 - Refereed Journal articles,461005.0,460909.0,,2-s2.0-84959502049,,,10.1111/obr.12372,1133940,Mohammad Khan,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Health Sciences,Epidemiology,420000,420200,0.703,Health Sciences,Public health,420000.0,420600.0,0.538,Biomedical And Clinical Sciences,Nutrition and dietetics,320000.0,321000.0,0.493,False,False,False,False,False,False,False,False
1025417xPUB189,Who's been left behind? Why sustainable development goals fail the Arab world,The Lancet,2016,C1 - Refereed Journal articles,401104.0,,,2-s2.0-84954349024,,,10.1016/S0140-6736(15)01312-4,1003181,Abbas El-Zein,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Human Society,Development studies,440000,440400,0.179,Human Society,Political science,440000.0,440800.0,0.16,Human Society,Sociology,440000.0,441000.0,0.148,False,False,False,False,False,False,False,False
1025417xPUB241,"Breakdown, uptake and losses of human urine chemical compounds in barley (Hordeum vulgare) and soybean (Glycine max) agricultural plots: Effectiveness of human urine use in agriculture",Nutrient Cycling in Agroecosystems,2016,C1 - Refereed Journal articles,401100.0,401102.0,,2-s2.0-84959329080,,,10.1007/s10705-016-9768-z,1134655,Fiona Tang,Faculty of Engineering,School of Civil Engineering,Civil Engineering,"Agricultural, Veterinary And Food Sciences","Agriculture, land and farm management",300000,300200,0.887,"Agricultural, Veterinary And Food Sciences",Crop and pasture production,300000.0,300400.0,0.865,"Agricultural, Veterinary And Food Sciences","Other agricultural, veterinary and food sciences",300000.0,309900.0,0.846,False,False,False,False,False,False,False,False
1025417xPUB395,Community Energy Networks With Storage: Modeling Frameworks for Distributed Generation,Community Energy Networks With Storage: Modeling Frameworks for Distributed Generation,2016,A1 - Book,401102.0,,,,,,10.1007/978-981-287-652-2,1112845,Rajab Khalilpour,Faculty of Engineering,School of Chemical and Biomolecular Engineering,Chemical & Biomolecular Engineering,Engineering,Electrical engineering,400000,400800,0.783,Engineering,Engineering practice and education,400000.0,401000.0,0.679,,,,,,True,True,False,True,False,False,False,False
1025417xPUB750,Impacts of Relative Permeability Hysteresis on the Reservoir Performance in CO2 Storage in the Ordos Basin,Greenhouse Gases: Science and Technology,2017,C1 - Refereed Journal articles,400513.0,401102.0,,2-s2.0-84998842229,,,10.1002/ghg.1643,1111766,Federico Maggi,Faculty of Engineering,School of Civil Engineering,Civil Engineering,Earth Sciences,Geology,370000,370500,0.855,Earth Sciences,Hydrology,370000.0,370700.0,0.707,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.625,False,False,False,False,False,False,False,False
1025569xPUB1091,Biochar characterization for water and wastewater treatments,Sustainable Biochar for Water and Wastewater Treatment,2022,B1 - Book Chapter - Commercial pub,410601.0,410503.0,410504.0,2-s2.0-85137548869,85137548869.0,"Biochar is a low-cost alternative to existing sorbents for water and wastewater treatments. However, for determining the suitability of a biochar for a particular treatment, it is essential to determine some its important chemical and physical properties. This chapter presents procedures for biochar properties that are deemed important for water and wastewater treatments. Additionally, properties of some selected biochars are presented, and their importance in the context of water and wastewater treatments are briefly discussed.",10.1016/B978-0-12-822225-6.00003-8,1004837,Balwant Singh,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Environmental Sciences,Environmental biotechnology,410000,410300,0.841,Environmental Sciences,Environmental management,410000.0,410400.0,0.814,Earth Sciences,Geochemistry,370000.0,370300.0,0.76,True,True,False,True,False,False,False,False
1025569xPUB1124,Hydrogen Peroxide Promotes Terminal Heat Stress Recovery in Wheat by Strengthening Leaf Physiological Functioning,Journal of Plant Growth Regulation,2022,C1 - Refereed Journal articles,370299.0,300406.0,300602.0,2-s2.0-85143300923,85143300923.0,"Wheat crops are highly sensitive to high temperatures during reproductive and grain filling phases. This study explored how hydrogen peroxide (H2O2) protects grain yield formation in wheat crops exposed to heat during different developmental phases. Two wheat genotypes, Ujala-16 and Anaj-17, of varying heat tolerances, were subjected to heat stress (32 °C/20 °C) at pre-anthesis, anthesis, and post-anthesis stages under glasshouse and field conditions. Before heat stress treatment, the plants were sprayed with 60-ppm hydrogen peroxide (H2O2). Post-stress changes in leaf physiology were studied to understand the heat recovery mechanism. Despite significant genotypic variations, high temperature damaged leaf physiology and grain yield of both studied wheat genotypes. On average, high temperatures during any developmental phase caused more damage to Anaj-17 than to Ujala-16. Compared with the control, the plants heated during pre-anthesis, anthesis, and post-anthesis produced 44%, 35%, and 25% lesser grains yield per spike (averaged across genotypes and experiments), respectively. In contrast, post-anthesis-stressed plants produced the smallest grains compared to those heated during pre-anthesis or at anthesis. Compared with the control, H2O2-treated plants sustained significantly higher leaf chlorophyll and net photosynthetic rate by protecting cellular membranes from heat injury. Under hot conditions, hydrogen peroxide-treated plants yielded 17% more grains (averaged across the developmental phases and genotypes) than control plants. Our study suggests wheat performance can be improved through exogenous H2O2 application, particularly during terminal heat stress.",10.1007/s00344-022-10882-0,1128761,Ali Khoddami,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Biological Sciences,Plant biology,310000,310800,0.979,"Agricultural, Veterinary And Food Sciences",Crop and pasture production,300000.0,300400.0,0.771,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.687,False,True,False,True,False,True,False,True
1025569xPUB160,Isotope ratio mass spectrometry identifies soil microbial biocontrol agents having trophic relations with the plant pathogen Armillaria mellea,Applied Soil Ecology,2013,C1 - Refereed Journal articles EXT,340101.0,410302.0,310703.0,2-s2.0-84872172735,,,10.1016/j.apsoil.2012.12.005,,,Other,Other,Other,Biological Sciences,Microbiology,310000,310700,0.927,Earth Sciences,Geochemistry,370000.0,370300.0,0.678,,,,,,True,False,False,True,True,False,False,True
1025569xPUB175,"Using SWAP to quantify space and time related uncertainty in deep drainage model estimates: A case study from northern NSW, Australia",Agricultural Water Management,2013,C1 - Refereed Journal articles,370901.0,300202.0,370704.0,2-s2.0-84884397884,,,10.1016/j.agwat.2013.08.020,T13962,Sarah Bennett,Faculty of Science,Faculty of Science Defunct Accounts,Department of Environmental Sciences,Earth Sciences,Geology,370000,370500,0.906,Earth Sciences,Hydrology,370000.0,370700.0,0.853,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.693,True,True,True,True,False,True,True,True
1025569xPUB185,Estimating water quality using linear mixed models with stream discharge and turbidity,Journal of Hydrology,2013,C1 - Refereed Journal articles,370704.0,,,2-s2.0-84880170452,,,10.1016/j.jhydrol.2013.06.006,1101241,Jason Lessels,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Hydrology,370000,370700,0.917,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.796,Environmental Sciences,Environmental management,410000.0,410400.0,0.768,True,True,False,True,True,False,False,True
1025569xPUB256,"Iron oxide minerals in dust of the Red Dawn event in eastern Australia, September 2009",Aeolian Research,2014,C1 - Refereed Journal articles,370103.0,370901.0,370302.0,2-s2.0-84908270552,,,10.1016/j.aeolia.2014.02.003,1003965,Stephen Cattle,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Geology,370000,370500,0.978,Earth Sciences,Geochemistry,370000.0,370300.0,0.962,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.805,True,True,True,True,False,True,True,True
1025569xPUB374,Remotely sensed evapotranspiration to calibrate a lumped conceptual model: Pitfalls and opportunities,Journal of Hydrology,2014,C1 - Refereed Journal articles,370704.0,,,2-s2.0-84919935208,,,10.1016/j.jhydrol.2014.10.034,1005493,Rutger (Willem) Vervoort,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Atmospheric sciences,370000,370100,0.865,Earth Sciences,Hydrology,370000.0,370700.0,0.678,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.641,True,True,True,True,False,True,False,True
1025569xPUB387,Short-Term Forecasting of Water Yield from Forested Catchments after Bushfire: A Case Study from Southeast Australia,Water,2015,C1 - Refereed Journal articles,370704.0,,,2-s2.0-84925443104,,,10.3390/w7020599,1117054,Mana Gharun,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Hydrology,370000,370700,0.962,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.866,Environmental Sciences,Environmental management,410000.0,410400.0,0.837,True,True,False,True,True,False,False,True
1025569xPUB442,Spatiotemporal monthly rainfall forecasts for south-eastern and eastern Australia using climatic indices,Theoretical and Applied Climatology,2016,C1 - Refereed Journal articles,370901.0,370202.0,,2-s2.0-84928809664,,,10.1007/s00704-015-1457-3,1123284,Maryam Montazerolghaem,Faculty of Science,Faculty of Science Defunct Accounts,Department of Agricultural and Resource Economics,Earth Sciences,Atmospheric sciences,370000,370100,0.911,Earth Sciences,Hydrology,370000.0,370700.0,0.906,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.823,True,True,True,True,False,False,True,True
1025569xPUB491,What Is Digital Soil Morphometrics and Where Might It Be Going?,Digital Soil Morphometrics,2016,B1 - Book Chapter - Commercial pub,410602.0,450300.0,,,,,10.1007/978-3-319-28295-4_1,1109546,Edward Jones,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Geology,370000,370500,0.818,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.727,Information And Computing Sciences,Data management and data science,460000.0,460500.0,0.704,False,False,False,False,False,False,False,False
1025569xPUB506,Long-term variability of the leading seasonal modes of rainfall in south-eastern Australia,Weather and Climate Extremes,2016,C1 - Refereed Journal articles,370202.0,,,2-s2.0-84969930990,,,10.1016/j.wace.2016.04.001,1123284,Maryam Montazerolghaem,Faculty of Science,Faculty of Science Defunct Accounts,Department of Agricultural and Resource Economics,Earth Sciences,Hydrology,370000,370700,0.888,Earth Sciences,Atmospheric sciences,370000.0,370100.0,0.866,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.781,True,True,True,True,False,False,False,False
1025569xPUB523,Evaluation of sources of uncertainty in projected hydrological changes under climate change in 12 large-scale river basins,Climatic Change,2017,C1 - Refereed Journal articles,370704.0,370200.0,,2-s2.0-84990909781,,,10.1007/s10584-016-1794-y,1005493,Rutger (Willem) Vervoort,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Hydrology,370000,370700,0.978,Earth Sciences,Climate change science,370000.0,370200.0,0.952,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.796,True,True,True,True,True,True,False,True
1025569xPUB524,"Contemporary sources and levels of heavy metal contamination in urban soil of Broken Hill, Australia after ad hoc land remediation","International Journal of Mining, Reclamation and Environment",2018,C1 - Refereed Journal articles,410402.0,410501.0,410599.0,2-s2.0-84979497605,84979497605.0,"This study used GIS-based and multivariate statistical approach to identify sources of Cr, Mn, Ni, Pb and Zn in urban soil surrounding a large Pb-Zn-Ag orebody. The results show that Mn-Pb-Zn-rich dust originating from the orebody and associated mining works has acted as an important contaminating source of topsoil metals. In contrast, Cr and Ni appear to be sourced naturally from weathering of parent materials. The calculation of contamination indices reflects a high level of Pb and Zn contamination in topsoil near the orebody and a moderate level of Mn contamination, while topsoil contamination with Cr and Ni is negligible.",10.1080/17480930.2016.1208859,1106660,Kai Yang,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Environmental Sciences,Pollution and contamination,410000,410500,0.972,Environmental Sciences,Environmental management,410000.0,410400.0,0.949,Earth Sciences,Geochemistry,370000.0,370300.0,0.946,True,True,False,True,True,True,False,True
1025569xPUB533,General Concepts of Valuing and Caring for Soil,Global Soil Security,2017,B1 - Book Chapter - Commercial pub,410601.0,450300.0,,,,,10.1007/978-3-319-43394-3_9,1001475,Alexander McBratney,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Environmental Sciences,Environmental management,410000,410400,0.783,Environmental Sciences,Soil sciences,410000.0,410600.0,0.782,"Agricultural, Veterinary And Food Sciences","Agriculture, land and farm management",300000.0,300200.0,0.772,True,True,False,True,False,True,False,True
1025569xPUB545,Role of oxygen-containing functional groups in forest fire-generated and pyrolytic chars for immobilization of copper and nickel,Environmental Pollution,2017,C1 - Refereed Journal articles,410604.0,410500.0,,2-s2.0-84999779383,,,10.1016/j.envpol.2016.10.080,1004837,Balwant Singh,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Geochemistry,370000,370300,0.757,Earth Sciences,Geology,370000.0,370500.0,0.752,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.531,False,False,False,False,False,False,False,False
1025569xPUB594,Seasonal total methane depletion in limestone caves,Scientific Reports,2017,C1 - Refereed Journal articles,370203.0,310703.0,410604.0,2-s2.0-85027499731,,,10.1038/s41598-017-07769-6,1113483,Michael Kertesz,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Geology,370000,370500,0.947,Earth Sciences,Geochemistry,370000.0,370300.0,0.873,Earth Sciences,Hydrology,370000.0,370700.0,0.849,True,True,True,True,False,False,False,False
1025569xPUB658,Assessment of the Decadal Impact of Wildfire on Water Quality in Forested Catchments,Water,2019,C1 - Refereed Journal articles,370704.0,410504.0,,2-s2.0-85064895546,85064895546.0,"Wildfire can have significant impacts on hydrological processes in forested catchments, and a key area of concern is the impact upon water quality, particularly in catchments that supply drinking water. Wildfire effects runoff, erosion, and increases the influx of other pollutants into catchment waterways. Research suggests that suspended sediment and nutrient levels increase following wildfire. However, past studies on catchment water quality change have generally focused on the short term (1-3 years) effects of wildfire. For appropriate catchment management, it is important to know the long-term effect of wildfire on catchment water quality and the recovery process. In this study, a statistical analysis was performed to examine the effect of 2001/2002 Sydney wildfire on catchment water quality. This research is particularly important, since the catchments studied provide drinking water to Sydney. Linear mixed models were used in this study in an analysis of covariance (ANCOVA)-type change detection approach to assess the effect of wildfire. We used both burnt and unburnt catchments to aid the interpretation of the results and to help disentangle the effects of natural climate variation, as well as of the wildfire. The results of this study showed persistent long-term (10-year) effects of wildfire, including increases in total suspended sediment concentrations (64% higher than in unburnt catchments), total nitrogen concentrations (48% higher), and total phosphorus (40% higher).",10.3390/w11030533,1145653,Mengran Yu,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Environmental Sciences,Environmental management,410000,410400,0.869,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.83,Earth Sciences,Hydrology,370000.0,370700.0,0.813,True,True,True,True,False,False,True,True
1025569xPUB659,Soil Statistical Description and Measurement Scales,Pedometrics,2018,B1 - Book Chapter - Commercial pub,410600.0,450300.0,,,,,10.1007/978-3-319-63439-5_2,1003861,Thomas Bishop,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Environmental Sciences,Soil sciences,410000,410600,0.863,Earth Sciences,Geoinformatics,370000.0,370400.0,0.847,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.785,True,False,False,True,True,False,False,True
1025569xPUB848,Climate change rapidly warms and acidifies Australian estuaries,Nature Communications,2020,C1 - Refereed Journal articles,370704.0,310305.0,370803.0,2-s2.0-85082658753,85082658753.0,"Climate change is impacting ecosystems worldwide. Estuaries are diverse and important aquatic ecosystems; and yet until now we have lacked information on the response of estuaries to climate change. Here we present data from a twelve-year monitoring program, involving 6200 observations of 166 estuaries along >1100 kilometres of the Australian coastline encompassing all estuary morphologies. Estuary temperatures increased by 2.16 °C on average over 12 years, at a rate of 0.2 °C year?1, with waters acidifying at a rate of 0.09 pH units and freshening at 0.086 PSU year?1. The response of estuaries to climate change is dependent on their morphology. Lagoons and rivers are warming and acidifying at the fastest rate because of shallow average depths and limited oceanic exchange. The changes measured are an order of magnitude faster than predicted by global ocean and atmospheric models, indicating that existing global models may not be useful to predict change in estuaries.",10.1038/s41467-020-15550-z,1153087,Elliot Scanes,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Climate change science,370000,370200,0.99,Earth Sciences,Physical geography and environmental geoscience,370000.0,370900.0,0.912,Earth Sciences,Atmospheric sciences,370000.0,370100.0,0.858,True,True,True,True,False,False,False,False
