OUTLET,division,division_id,Paper Count,Total Papers,Fraction
Perspectives on Cognition and Action in Sport,Health Sciences,420000,1,1,1.0
"Perspectives on Environmental Law Scholarship: Essays on Purpose, Shape and Direction",Law And Legal Studies,480000,1,1,1.0
Perspectives on Global Development and Technology,Human Society,440000,1,1,1.0
Perspectives on Individual Characteristics and Foreign Language Education,Education,390000,1,1,1.0
"Perspectives on Neoliberalism, Labour and Globalization in India: Essays In Honour of Lalit K. Deshpande","Commerce, Management, Tourism And Services",350000,1,1,1.0
Perspectives on Peacekeeping and Atrocity Prevention: Expanding Stakeholders and Regional Arrangements,Human Society,440000,1,1,1.0
Perspectives on Platform Regulation: Concepts and Models of Social Media Governance Across the Globe,"Language, Communication And Culture",470000,1,1,1.0
Perspectives on Political Science,Creative Arts And Writing,360000,1,1,1.0
Perspectives on Power: An Interdisciplinary Approach,Philosophy And Religious Studies,500000,1,1,1.0
"Perspectives on Retranslation: Ideology, Paratexts, Methods","Language, Communication And Culture",470000,1,1,1.0
Perspectives on Teaching Singing: Australian Vocal Pedagogues Sing Their Stories,Education,390000,1,1,1.0
Perspectives on Work,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Perspectives on game-based coaching,Education,390000,1,1,1.0
Perspectives on information structure in Austronesian Languages (Studies in Diversity Linguistics Series),"Language, Communication And Culture",470000,1,1,1.0
Perspectives: Studies in Translation Theory and Practice,"Language, Communication And Culture",470000,1,1,1.0
Persuasions On-line,"Language, Communication And Culture",470000,1,1,1.0
Pertanika Journal of Science and Technology,Biological Sciences,310000,1,1,1.0
Pervasive and Mobile Computing,Information And Computing Sciences,460000,1,1,1.0
Pesquisas e Praticas Psicossociais [Psychosocial Research and Practices],Human Society,440000,1,1,1.0
Peter Weiss Jahrbuch 30 (2021),"Language, Communication And Culture",470000,1,1,1.0
Petitioning for Land: The Petitions of First Peoples of Modern British Colonies,Human Society,440000,1,1,1.0
Petroleum,Engineering,400000,1,1,1.0
Phanigiri: Interpreting an Ancient Buddhist Site in Telangana,Philosophy And Religious Studies,500000,1,1,1.0
Pharmaceutical Medicine,Biomedical And Clinical Sciences,320000,1,1,1.0
Pharmaceuticals Policy and Law,Biomedical And Clinical Sciences,320000,1,1,1.0
"Pharmaceuticals and Society: Critical Discourses and 
Debates",Human Society,440000,1,1,1.0
Pharmacogenomics and Personalized Medicine,Biomedical And Clinical Sciences,320000,1,1,1.0
Pharmacology and Therapeutics: Principles to Practice,Biomedical And Clinical Sciences,320000,1,1,1.0
Pharmacology in the Catheterization Laboratory,Biomedical And Clinical Sciences,320000,1,1,1.0
Pharmacology of Mitochondria,Biological Sciences,310000,1,1,1.0
"Phenomenological Inquiry in Education: Theories, Practices, Provocations and Directions",Philosophy And Religious Studies,500000,1,1,1.0
Phenomenological Reviews,Philosophy And Religious Studies,500000,1,1,1.0
Phenomenology and the Cognitive Sciences,Philosophy And Religious Studies,500000,1,1,1.0
"Phenotypic Plasticity: Molecular Mechanisms, Evolutionary Significance and Impact on Speciation",Biological Sciences,310000,1,1,1.0
Philathenaios: Studies in Honour of Michael J. Osborne,"History, Heritage And Archaeology",430000,1,1,1.0
Philippine Studies: Historical and Ethnographic Viewpoints,Human Society,440000,1,1,1.0
Philological Quarterly,"Language, Communication And Culture",470000,1,1,1.0
Philologus,"Language, Communication And Culture",470000,1,1,1.0
Philosopher Kings and Tragic Heroes: Essays on Images and Ideas from Western Greece,"History, Heritage And Archaeology",430000,1,1,1.0
Philosophia Mathematica,Philosophy And Religious Studies,500000,1,1,1.0
Philosophia Scientiae,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Approaches to Demonology,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Forum,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Inquiry with Children: The Development of an Inquiring Society in Australia,"Language, Communication And Culture",470000,1,1,1.0
Philosophical Inquiry: An International Quarterly,Law And Legal Studies,480000,1,1,1.0
Philosophical Issues,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Issues in Psychiatry IV: Psychiatric Nosology in the Light of DSM-5,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Papers,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Review,Philosophy And Religious Studies,500000,1,1,1.0
Philosophical Topics,Philosophy And Religious Studies,500000,1,1,1.0
Philosophiegeschichte und Logische Analyse,Philosophy And Religious Studies,500000,1,1,1.0
Philosophies,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy and Psychology of Time,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy and Public Issues,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy and the Politics of Animal Liberation,Human Society,440000,1,1,1.0
Philosophy of Ecology,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy of Film Without Theory,Philosophy And Religious Studies,500000,1,1,1.0
"Philosophy of Medicine (Handbook of the Philosophy of Science, Vol.16)",Philosophy And Religious Studies,500000,1,1,1.0
Philosophy of Mind: The Key Thinkers,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy of Physics,Philosophy And Religious Studies,500000,1,1,1.0
Philosophy of the Social Sciences,Philosophy And Religious Studies,500000,1,1,1.0
"Philosophy, Method and Cultural Criticism","Language, Communication And Culture",470000,1,1,1.0
Phoenix,"Language, Communication And Culture",470000,1,1,1.0
Phonetica: international journal of phonetic science,Biomedical And Clinical Sciences,320000,1,1,1.0
Phonological Word and Grammatical Word: A Cross-Linguistic Typology,"Language, Communication And Culture",470000,1,1,1.0
Photogrammetric Record,Engineering,400000,1,1,1.0
Photography & Fictions: locating dynamics of practice,Creative Arts And Writing,360000,1,1,1.0
"Photography, Early Cinema and Colonial Modernity: Frank Hurleys Synchronized Lecture Entertainments (Paperback)","Language, Communication And Culture",470000,1,1,1.0
"Photography, Natural History and the Nineteenth-Century Museum: Exchanging Views of Empire",Creative Arts And Writing,360000,1,1,1.0
Photographys Orientalism: new essays on colonial representation,Creative Arts And Writing,360000,1,1,1.0
Photonic Crystal Materials and Devices X,Physical Sciences,510000,1,1,1.0
Photonic Crystal Materials and Devices XII,Physical Sciences,510000,1,1,1.0
Photonic Diagnosis and Treatment of Infections and Inflammatory Diseases II,Engineering,400000,1,1,1.0
Photonic Fiber and Crystal Devices: Advances in Materials and Innovations in Device Applications X,Physical Sciences,510000,1,1,1.0
Photonics North 2013,Physical Sciences,510000,1,1,1.0
Photonics in Switching (PS 2014),Physical Sciences,510000,1,1,1.0
Photosynthesis,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Phraseology in Corpus-Based Translation Studies,"Language, Communication And Culture",470000,1,1,1.0
Phraseology in Multilingual Society,"Language, Communication And Culture",470000,1,1,1.0
"Phrygia in Antiquity: From the Bronze Age
to the Byzantine Period","History, Heritage And Archaeology",430000,1,1,1.0
Physica Status Solidi. C: Current Topics in Solid State Physics,Engineering,400000,1,1,1.0
Physical & Occupational Therapy in Geriatrics,Health Sciences,420000,1,1,1.0
Physical Activity and Cancer,Biomedical And Clinical Sciences,320000,1,1,1.0
Physical Activity in Diverse Populations: Evidence and Practice,Health Sciences,420000,1,1,1.0
Physical Communication,Engineering,400000,1,1,1.0
Physical Disabilities - Therapeutic Implications,Biomedical And Clinical Sciences,320000,1,1,1.0
Physical Exercise Interventions for Mental Health,Health Sciences,420000,1,1,1.0
Physical Geography,Earth Sciences,370000,1,1,1.0
Physical Review Special Topics - Physics Education Research,Education,390000,1,1,1.0
Physics - Uspekhi,Physical Sciences,510000,1,1,1.0
Physics Letters A,Mathematical Sciences,490000,1,1,1.0
Physics Research International,Physical Sciences,510000,1,1,1.0
Physics Today,Physical Sciences,510000,1,1,1.0
Physics and Chemistry of Minerals,Chemical Sciences,340000,1,1,1.0
Physics of Baseball & Softball,Physical Sciences,510000,1,1,1.0
Physiology,Biomedical And Clinical Sciences,320000,1,1,1.0
Physiotherapy Canada,Health Sciences,420000,1,1,1.0
Physiotherapy Research and Reports,Biomedical And Clinical Sciences,320000,1,1,1.0
PhytoKeys,Biological Sciences,310000,1,1,1.0
Phytopharmacology,Biomedical And Clinical Sciences,320000,1,1,1.0
Phytotaxa,Biological Sciences,310000,1,1,1.0
Phytotechnologies: Remediation of Environmental Contaminants,Environmental Sciences,410000,1,1,1.0
Pico tra cultura e letteratura dell'Umanesimo: Giornata di studi in occasione del 550 anniversario della nascita (1463-2013),"Language, Communication And Culture",470000,1,1,1.0
Pierre AbÃ©lard: colloque international de Nantes,Philosophy And Religious Studies,500000,1,1,1.0
Pierre Bourdieu and Physical Culture,Education,390000,1,1,1.0
Place and Placelessness Revisited,Built Environment And Design,330000,1,1,1.0
Placebo and Pain: From Bench to Bedside,Biomedical And Clinical Sciences,320000,1,1,1.0
Plagues and Epidemics: Infected Spaces Past and Present,Philosophy And Religious Studies,500000,1,1,1.0
Plan Bioinformatics - Methods and Protocols (Second Edition),Biological Sciences,310000,1,1,1.0
Planetary and Space Science,Engineering,400000,1,1,1.0
Planning Australia's Healthy Built Environments,Built Environment And Design,330000,1,1,1.0
"Planning Australia: An Overview of Urban and Regional Planning, 2nd Edition",Built Environment And Design,330000,1,1,1.0
Planning Perspectives,Built Environment And Design,330000,1,1,1.0
Planning Perspectives From Western Australia: A Reader in Theory and Practice,Built Environment And Design,330000,1,1,1.0
Planning across borders in a climate of change,Built Environment And Design,330000,1,1,1.0
"Planning, funding, and community action: The Area Assistance story",Human Society,440000,1,1,1.0
Plant Biosystems,Environmental Sciences,410000,1,1,1.0
Plant Ecology and Evolution,Biological Sciences,310000,1,1,1.0
Plant Genetic Resources and Climate Change,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plant Growth Regulation,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plant Nutrients and Abiotic Stress Tolerance,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plant Omics,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plant Tissue Culture and Biotechnology,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plant Varieties Journal,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Plasmonics: From Basics to Advanced Topics,Physical Sciences,510000,1,1,1.0
"Plastic Optical Fiber Sensors: Science, Technology and Applications",Physical Sciences,510000,1,1,1.0
Platform Economy Puzzles: A Multidisciplinary Perspective on Gig Work,Law And Legal Studies,480000,1,1,1.0
Plato and Intellectual Development: A New Theoretical Framework Emphasising the Higher-Order Pedagogy of the Platonic Dialogues,Philosophy And Religious Studies,500000,1,1,1.0
Play in early childhood education : learning in diverse contexts,Education,390000,1,1,1.0
Playing Beatie Bow,"Language, Communication And Culture",470000,1,1,1.0
"Playing Their Part: Vice-Regal Consorts of New South Wales, 1788-2019","History, Heritage And Archaeology",430000,1,1,1.0
"Playing a Part in History: The York Mysteries, 1951-2006","Language, Communication And Culture",470000,1,1,1.0
Playing the Numbers: Gambling in Harlem Between the Wars,"History, Heritage And Archaeology",430000,1,1,1.0
Plumwood Mountain: an Australian journal of ecopoetry and ecopoetics,"Language, Communication And Culture",470000,1,1,1.0
Pocket Guide to Clinical Dialysis,Biomedical And Clinical Sciences,320000,1,1,1.0
Poe Studies,"Language, Communication And Culture",470000,1,1,1.0
Poetry and the Trace,"Language, Communication And Culture",470000,1,1,1.0
Poincar\'e Duality in Dimension 3,Mathematical Sciences,490000,1,1,1.0
Poincare Duality in Dimension 3,Mathematical Sciences,490000,1,1,1.0
Pointy Shoes and Pith Helmets: Dress and Identity Construction in Ambon from 1850 to 1942,"Language, Communication And Culture",470000,1,1,1.0
Poland's Constitutional Breakdown,Law And Legal Studies,480000,1,1,1.0
"Polemic in Ancient Historiography, Literature, and Culture, (Acta Classica Supplementum XI, Classical Association of South Africa)","History, Heritage And Archaeology",430000,1,1,1.0
Policing,Health Sciences,420000,1,1,1.0
Policing Hate Crime: Understanding Communities and Prejudice,Human Society,440000,1,1,1.0
Policing: a Journal of Policy and Practice,Human Society,440000,1,1,1.0
Policy & Practice,Human Society,440000,1,1,1.0
Policy Capacity and Governance: Assessing Governmental Competences and Capabilities in Theory and Practice,Human Society,440000,1,1,1.0
Policy Reviews in Higher Education,Education,390000,1,1,1.0
"Policy, Politics & Nursing Practice",Health Sciences,420000,1,1,1.0
Political Analysis,Human Society,440000,1,1,1.0
Political Mistakes and Policy Failures in International Relations,Human Society,440000,1,1,1.0
Political Parties and Elections: Legislating for Representative Democracy,Human Society,440000,1,1,1.0
Political Psychology,Human Society,440000,1,1,1.0
Political Violence in South Asia,Human Society,440000,1,1,1.0
Political patronage in Asian bureaucracies,Human Society,440000,1,1,1.0
Political transformations in Nepal : Dalit inequality and social justice,Human Society,440000,1,1,1.0
Politics and Animals,Human Society,440000,1,1,1.0
Politics and Markets in Rural China,Human Society,440000,1,1,1.0
Politics and Performance in Western Greece,"History, Heritage And Archaeology",430000,1,1,1.0
Politics and Policy,Human Society,440000,1,1,1.0
"Politics and Utopia in Architecture: Shaping Future Societies, Melbourne Design Week",Built Environment And Design,330000,1,1,1.0
Politics in China: An Introduction,Human Society,440000,1,1,1.0
Politics in China: An Introduction (2nd ed.),Human Society,440000,1,1,1.0
Politics in the History of Architecture as Cause and Consequence,Built Environment And Design,330000,1,1,1.0
"Politics, Media and Democracy in Australia: Public and Producer Perceptions of the Political Public Sphere","Language, Communication And Culture",470000,1,1,1.0
"Politics, Planning and Housing Supply in Australia, England and Hong Kong",Built Environment And Design,330000,1,1,1.0
"Politics, Society, Self: Occasional Writings",Human Society,440000,1,1,1.0
Politik,Human Society,440000,1,1,1.0
Politique et administration du genre en migration,"Language, Communication And Culture",470000,1,1,1.0
Polycyclic Aromatic Compounds,Chemical Sciences,340000,1,1,1.0
Polymer Composites,Engineering,400000,1,1,1.0
Polymer preprints,Chemical Sciences,340000,1,1,1.0
Polymer-Plastics Technology and Engineering,Engineering,400000,1,1,1.0
Polyphony Embodied: Freedom and Fate in Gao Xingjianâs Writings,"Language, Communication And Culture",470000,1,1,1.0
"Pompey, Cato, and the Governance of the Roman Empire","History, Heritage And Archaeology",430000,1,1,1.0
Pop Empires: Transnational and Diasporic Flows of India and Korea,"Language, Communication And Culture",470000,1,1,1.0
PopCAANZ 4th Annual International Conference,Creative Arts And Writing,360000,1,1,1.0
Popular Cinemas in East Central Europe: Film Cultures and Histories,Creative Arts And Writing,360000,1,1,1.0
Popular Communication,Human Society,440000,1,1,1.0
"Popular High Culture in Italian Media, 19501970: Mona Lisa Covergirl","History, Heritage And Archaeology",430000,1,1,1.0
Popular Music,Creative Arts And Writing,360000,1,1,1.0
"Popular Opinion in Totalitarian Regimes: Fascism, Nazism, Communism","History, Heritage And Archaeology",430000,1,1,1.0
Population Review,Human Society,440000,1,1,1.0
Population and Environment,Human Society,440000,1,1,1.0
Populism Around the World: A Comparative Perspective,Human Society,440000,1,1,1.0
Populism in Europe and the Americas: Threat or Corrective for Democracy?,Human Society,440000,1,1,1.0
Porta Linguarum: An International Journal of Foreign Language Teaching and Learning,"Language, Communication And Culture",470000,1,1,1.0
Portland International Conference on Management of Engineering and Technology (PICMET '15),"Commerce, Management, Tourism And Services",350000,1,1,1.0
"Portraits of Medieval Europe, 800-1400","Language, Communication And Culture",470000,1,1,1.0
"Portugal, The Persian Gulf and Safavid Persia","History, Heritage And Archaeology",430000,1,1,1.0
Positioning,Engineering,400000,1,1,1.0
"Positive Mental Health, Fighting Stigma and Promoting Resiliency for Children and Adolescents",Psychology,520000,1,1,1.0
Positive Organizational Behaviour: A Reflective Approach,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Positive Relationships: Evidence Based Practice across the World,Education,390000,1,1,1.0
Positive Steps to a Steady State Economy,Human Society,440000,1,1,1.0
Positive Youth Development Through Sport,Psychology,520000,1,1,1.0
Post Cinema: Theorizing 21st-Century Film,Creative Arts And Writing,360000,1,1,1.0
"Post-Conflict Literature: Human Rights, Peace, Justice",Human Society,440000,1,1,1.0
"Post-Development in Practice: Alternatives, Economies, Ontologies",Human Society,440000,1,1,1.0
"Post-Keynesian Essays from Down Under Volume I: Essays on Keynes, Harrod and Kalecki: Theory and Policy in an Historical Context",Economics,380000,1,1,1.0
Post-Keynesian Essays from Down Under Volume II: Essays on Policy and Applied Economics: Theory and Policy in an Historical Context,Economics,380000,1,1,1.0
"Post-Keynesian Essays from Down Under Volume III: Essays on Ethics, Social Justice and Economics: Theory and Policy in an Historical Context",Economics,380000,1,1,1.0
Post-Keynesian Essays from Down Under Volume IV: Essays on Theory: Theory and Policy in an Historical Context,Economics,380000,1,1,1.0
Post-Transcriptional Gene Regulation  (2nd edition),Biological Sciences,310000,1,1,1.0
"Postcolonial Comics: Texts, Events, Identities","History, Heritage And Archaeology",430000,1,1,1.0
Postcolonial Cultures: Studies and Essays (formerly Cultures of the Commonwealth),"Language, Communication And Culture",470000,1,1,1.0
Postcolonial Justice,"Language, Communication And Culture",470000,1,1,1.0
Postcolonial studies meets media studies: A critical encounter,"Language, Communication And Culture",470000,1,1,1.0
"Postcommunism, Postmodernism, and the Global Imagination","Language, Communication And Culture",470000,1,1,1.0
Postepy w Kardiologii Interwencyjnej,Biomedical And Clinical Sciences,320000,1,1,1.0
Postgraduate study in Australia: Surviving and Succeeding,Education,390000,1,1,1.0
Postmodern Culture: an electronic journal of interdisciplinary criticism,Human Society,440000,1,1,1.0
Potato: Nutrition and Food Security,Biomedical And Clinical Sciences,320000,1,1,1.0
Potehi: Glove Puppet Theatre in Southeast Asia and Taiwan,Creative Arts And Writing,360000,1,1,1.0
"Pots, Workshop and Early Iron Age Society: Function and Role of Ceramics in Early Greece: Proceedings of the International Symposium held at the Universite libre de Bruxelles, 14-16 November 2013","History, Heritage And Archaeology",430000,1,1,1.0
Potter and Perry's Fundamentals of Nursing - Australian Version (5th edition),Health Sciences,420000,1,1,1.0
Powders & Grains 2017 - 8th International Conference on Micromechanics on Granular Media,Engineering,400000,1,1,1.0
"Power Electronics Step-by-Step: Design, Modeling, Simulation, and Control",Engineering,400000,1,1,1.0
Power and Education,Education,390000,1,1,1.0
Power and Humility: The Future of Monitory Democracy,Human Society,440000,1,1,1.0
"Power and Public Finance at Rome, 264-49 BCE","History, Heritage And Archaeology",430000,1,1,1.0
Power and Resistance: The Delhi Coronation Durbars 1877 - 1903 - 1911,"History, Heritage And Archaeology",430000,1,1,1.0
Power and Time: Temporalities in Conflict and the Making of History,Economics,380000,1,1,1.0
Power in Coalition: Strategies for Strong Unions and Social Change,Law And Legal Studies,480000,1,1,1.0
"Power, Politics and Confrontation in Eurasia: Foreign Policy in a Contested Region",Human Society,440000,1,1,1.0
Powerskin Conference Munich 2019,Built Environment And Design,330000,1,1,1.0
Practical Theology,Philosophy And Religious Studies,500000,1,1,1.0
Pragmatism as a Way of Life: The Lasting Legacy of William James and John Dewey,Philosophy And Religious Studies,500000,1,1,1.0
"Pragmatism, Kant, and Transcendental Philosophy",Philosophy And Religious Studies,500000,1,1,1.0
"Pragmatism, Science and Naturalism","Language, Communication And Culture",470000,1,1,1.0
Praising The Prophet in Arabic Poetry and Song,"Language, Communication And Culture",470000,1,1,1.0
Pramana: journal of physics,Physical Sciences,510000,1,1,1.0
Praxeological Political Analysis,Human Society,440000,1,1,1.0
Prayer in the City. The Making of Muslim Sacred Places and Urban Life,Philosophy And Religious Studies,500000,1,1,1.0
Pre-Clinical and Clinical Methods in Brain Trauma Research,Engineering,400000,1,1,1.0
Pre-ICIS (International Conference on Information Systems) 2010 Workshop on Enterprise Systems Research in MIS,"Commerce, Management, Tourism And Services",350000,1,1,1.0
"Precariat: Labour, Work and Politics",Human Society,440000,1,1,1.0
Precarious Belongings: Affect and Nationalism in Asia,"History, Heritage And Archaeology",430000,1,1,1.0
Precision Radiation Oncology,Information And Computing Sciences,460000,1,1,1.0
Precursor Crimes of Terrorism: The Criminalisation of Risk in Comparative Perspective (Forthcoming),Law And Legal Studies,480000,1,1,1.0
Preprints,Psychology,520000,1,1,1.0
"Preserving the past: The University of Sydney and the Unified National System of Higher Education, 1987-96","History, Heritage And Archaeology",430000,1,1,1.0
Presidential Studies Quarterly,Human Society,440000,1,1,1.0
Preventing War and Promoting Peace: A Guide for Health Professionals,"Language, Communication And Culture",470000,1,1,1.0
Preventing disease through healthy environments: A global assessment of the burden of disease from environmental risks,Health Sciences,420000,1,1,1.0
Prevention of Diabetes,Biomedical And Clinical Sciences,320000,1,1,1.0
Pricing and the Sales Force,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Primary Care Mental Health in Older People,Health Sciences,420000,1,1,1.0
Principles of Economics,Economics,380000,1,1,1.0
Principles of Nutrigenetics and Nutrigenomics,"Agricultural, Veterinary And Food Sciences",300000,1,1,1.0
Print Quarterly,Creative Arts And Writing,360000,1,1,1.0
Prism,"Language, Communication And Culture",470000,1,1,1.0
Prisoners of War in Contemporary Conflict,Law And Legal Studies,480000,1,1,1.0
Prisons and Community Corrections: Critical Issues and Emerging Controversies,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Private Law in the 21st Century,Law And Legal Studies,480000,1,1,1.0
Private schools and school choice in compulsory education: Global change and national challenge,Education,390000,1,1,1.0
Probabilistic Engineering Mechanics,Mathematical Sciences,490000,1,1,1.0
Probing the Ethics of Holocaust Culture,"History, Heritage And Archaeology",430000,1,1,1.0
"Problematic Research Practices and Inertia in Scientific Psychology: History, Sources, and Recommended Solutions",Psychology,520000,1,1,1.0
Problems of Atomic Science and Technology (Russian acronym of journal title: BAHT),Physical Sciences,510000,1,1,1.0
Procedia CIRP,Engineering,400000,1,1,1.0
Procedia Earth and Planetary Science,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Procedia in Vaccinology,Biomedical And Clinical Sciences,320000,1,1,1.0
Proceedings from the Annual Meeting of the Document Academy,Information And Computing Sciences,460000,1,1,1.0
Proceedings of Singapore Healthcare,Health Sciences,420000,1,1,1.0
Proceedings of the 17th International Conference on Soil Mechanics and Geotechnical Engineering,Engineering,400000,1,1,1.0
Proceedings of the 7th International Congress on the Archaeology of the Ancient Near East,"History, Heritage And Archaeology",430000,1,1,1.0
Proceedings of the ASIL Annual Meeting,Law And Legal Studies,480000,1,1,1.0
Proceedings of the Eigth International Conference on Engineering Computational Technology,Engineering,400000,1,1,1.0
Proceedings of the Institution of Civil Engineers: Ground Improvement,Engineering,400000,1,1,1.0
"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy","Commerce, Management, Tourism And Services",350000,1,1,1.0
"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",Mathematical Sciences,490000,1,1,1.0
Proceedings of the Japan Academy Series a-Mathematical Sciences,Mathematical Sciences,490000,1,1,1.0
"Proceedings of the NINJAL International Symposium """"The 10th International Conference on Practical Linguistics of Japanese","Language, Communication And Culture",470000,1,1,1.0
Proceedings of the Seminar for Arabian Studies,"History, Heritage And Archaeology",430000,1,1,1.0
Proceedings of the Society of Antiquaries of Scotland,"History, Heritage And Archaeology",430000,1,1,1.0
Proceedings of the Sun Yatsen International Conference to Mark the 140th Anniversary of Sun Yatsens Birth,"History, Heritage And Archaeology",430000,1,1,1.0
Proceedings of the Twenty-Ninth International Conference on Automated Planning and Scheduling (ICAPS 2019),Information And Computing Sciences,460000,1,1,1.0
Process Systems Engineering. Volume 7: Dynamic Process Modeling,Engineering,400000,1,1,1.0
Production of Biofuels and Chemicals with Bifunctional Catalysts,Engineering,400000,1,1,1.0
Professional Development Today,Education,390000,1,1,1.0
"Professional Health Regulation in the Public Interest -
International perspectives",Health Sciences,420000,1,1,1.0
"Professional Practice of Rehabilitation Counseling, 2nd Edition",Biomedical And Clinical Sciences,320000,1,1,1.0
Professional Psychology: Research and Practice,Psychology,520000,1,1,1.0
Professions and Professionalism,"Commerce, Management, Tourism And Services",350000,1,1,1.0
"Profiling death : Neo-Elamite mortuary practices, afterlife beliefs, and entanglements with ancestors","History, Heritage And Archaeology",430000,1,1,1.0
Programming multi-core and many-core computing systems,Information And Computing Sciences,460000,1,1,1.0
Progress In Electromagnetics Research Symposium (PIERS 2014),Engineering,400000,1,1,1.0
Progress In Lipid Research,Biomedical And Clinical Sciences,320000,1,1,1.0
"Progress in Community Health Partnerships: research, education, and action",Biomedical And Clinical Sciences,320000,1,1,1.0
Progress in Development Studies,Health Sciences,420000,1,1,1.0
Progress in Electromagnetics Research Symposium (PIERS 2013) Stockholm,Engineering,400000,1,1,1.0
Progress in Electromagnetics Research Symposium (PIERS 2013) Taipei,Engineering,400000,1,1,1.0
Progress in Energy and Combustion Science,Chemical Sciences,340000,1,1,1.0
Progress in International Business Research,"Commerce, Management, Tourism And Services",350000,1,1,1.0
"Progress in Molecular Biology and Translational Science
Volume 168",Biomedical And Clinical Sciences,320000,1,1,1.0
Progress in Molecular Biology and Translational Science: Curing Genetic Diseases Through Genome Reprogramming,Biomedical And Clinical Sciences,320000,1,1,1.0
Progress in Natural Science: communication of state key laboratories of China,Engineering,400000,1,1,1.0
Progress in Neuro-Psychopharmacology & Biological Psychiatry,Biomedical And Clinical Sciences,320000,1,1,1.0
"Progress in Nonlinear Differential Equations
and Their Applications",Mathematical Sciences,490000,1,1,1.0
Progress in Palliative Care,Health Sciences,420000,1,1,1.0
Progress in Propulsion Physics Volume 1,Engineering,400000,1,1,1.0
Progress in Solid State Chemistry,Engineering,400000,1,1,1.0
Progress in Transplantation,Biomedical And Clinical Sciences,320000,1,1,1.0
Progressive neoliberalism in education: Critical perspectives on manifestations and resistance,Education,390000,1,1,1.0
Progressive politics after the crash: Governing from the Left,Human Society,440000,1,1,1.0
Project Journal for Architecture,Built Environment And Design,330000,1,1,1.0
Project Management Institute Australia Conference (PMIAC 2019),"Commerce, Management, Tourism And Services",350000,1,1,1.0
Project Management Research and Practice,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Project Management: A Value Creation Approach,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Project Republic: Plans and Arguments for a New Australia,"History, Heritage And Archaeology",430000,1,1,1.0
Projections,Creative Arts And Writing,360000,1,1,1.0
Projectland: Life in a Lao Socialist Model Village,Human Society,440000,1,1,1.0
Prometheus (Italy),"History, Heritage And Archaeology",430000,1,1,1.0
Promoting Career Development after Personal Injury,Health Sciences,420000,1,1,1.0
Promoting Climate Change Awareness through Environmental Education (Advances in Environmental Engineering and Green Technologies),Built Environment And Design,330000,1,1,1.0
Pronunciation in the classroom: The overlooked essential,Education,390000,1,1,1.0
Properties and Ageing of Biocomposites,Engineering,400000,1,1,1.0
Property Management,Human Society,440000,1,1,1.0
"Property, Place and Piracy",Human Society,440000,1,1,1.0
Protected Areas: A Legal Geography Approach,Human Society,440000,1,1,1.0
Protein Journal,Biological Sciences,310000,1,1,1.0
Protein Kinases,Biomedical And Clinical Sciences,320000,1,1,1.0
Protein Ligation and Total Synthesis I,Chemical Sciences,340000,1,1,1.0
Proteome Science,Biological Sciences,310000,1,1,1.0
Proteomic Profiling: Methods and Protocols,Chemical Sciences,340000,1,1,1.0
ProtoSociology(CD-ROM): an international journal of interdisciplinary research,Human Society,440000,1,1,1.0
Proxy Brides: Experiences and Testimonies of Greek Women in Australia (1950-1975),Human Society,440000,1,1,1.0
Psychiatric Genetics,Biological Sciences,310000,1,1,1.0
Psychiatric Times,Biomedical And Clinical Sciences,320000,1,1,1.0
Psychiatric and Mental Health Nursing - 4th edition,Health Sciences,420000,1,1,1.0
Psychiatry,Biomedical And Clinical Sciences,320000,1,1,1.0
Psychiatry and Clinical Neurosciences,Biomedical And Clinical Sciences,320000,1,1,1.0
"Psychiatrys Contract with Society: Concepts, controversies, and consequences",Philosophy And Religious Studies,500000,1,1,1.0
Psychological Ownership and Consumer Behavior,"Commerce, Management, Tourism And Services",350000,1,1,1.0
Psychological Research,Psychology,520000,1,1,1.0
