division,division_id,group,group_id
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,"Graphics, augmented reality and games",460700
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Human-centred computing,460800
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Information systems,460900
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Library and information studies,461000
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Machine learning,461100
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Software engineering,461200
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Theory of computation,461300
Information And Computing Sciences,460000,Other information and computing sciences,469900
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Communication and media studies,470100
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Cultural studies,470200
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Language studies,470300
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Linguistics,470400
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,Literary studies,470500
"Language, Communication And Culture",470000,"Other language, communication and culture",479900
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Commercial law,480100
Law And Legal Studies,480000,Environmental and resources law,480200
Law And Legal Studies,480000,Environmental and resources law,480200
Law And Legal Studies,480000,Environmental and resources law,480200
Law And Legal Studies,480000,Environmental and resources law,480200
Law And Legal Studies,480000,Environmental and resources law,480200
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,International and comparative law,480300
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Law in context,480400
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Legal systems,480500
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Private law and civil obligations,480600
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Public law,480700
Law And Legal Studies,480000,Other law and legal studies,489900
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Applied mathematics,490100
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Mathematical physics,490200
Mathematical Sciences,490000,Numerical and computational mathematics,490300
Mathematical Sciences,490000,Numerical and computational mathematics,490300
Mathematical Sciences,490000,Numerical and computational mathematics,490300
Mathematical Sciences,490000,Numerical and computational mathematics,490300
Mathematical Sciences,490000,Numerical and computational mathematics,490300
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Pure mathematics,490400
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Statistics,490500
Mathematical Sciences,490000,Other mathematical sciences,499900
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,Applied ethics,500100
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,History and philosophy of specific fields,500200
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Philosophy,500300
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Religious studies,500400
Philosophy And Religious Studies,500000,Theology,500500
Philosophy And Religious Studies,500000,Theology,500500
Philosophy And Religious Studies,500000,Other philosophy and religious studies,509900
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,Astronomical sciences,510100
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,"Atomic, molecular and optical physics",510200
Physical Sciences,510000,Classical physics,510300
Physical Sciences,510000,Classical physics,510300
Physical Sciences,510000,Classical physics,510300
Physical Sciences,510000,Classical physics,510300
Physical Sciences,510000,Classical physics,510300
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Condensed matter physics,510400
Physical Sciences,510000,Medical and biological physics,510500
Physical Sciences,510000,Medical and biological physics,510500
Physical Sciences,510000,Medical and biological physics,510500
Physical Sciences,510000,Nuclear and plasma physics,510600
Physical Sciences,510000,Nuclear and plasma physics,510600
Physical Sciences,510000,Nuclear and plasma physics,510600
Physical Sciences,510000,Particle and high energy physics,510700
Physical Sciences,510000,Particle and high energy physics,510700
Physical Sciences,510000,Particle and high energy physics,510700
Physical Sciences,510000,Particle and high energy physics,510700
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Quantum physics,510800
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Space sciences,510900
Physical Sciences,510000,Synchrotrons and accelerators,511000
Physical Sciences,510000,Synchrotrons and accelerators,511000
Physical Sciences,510000,Synchrotrons and accelerators,511000
Physical Sciences,510000,Synchrotrons and accelerators,511000
Physical Sciences,510000,Other physical sciences,519900
Physical Sciences,510000,Other physical sciences,519900
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Applied and developmental psychology,520100
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Biological psychology,520200
Psychology,520000,Clinical and health psychology,520300
Psychology,520000,Clinical and health psychology,520300
Psychology,520000,Clinical and health psychology,520300
Psychology,520000,Clinical and health psychology,520300
Psychology,520000,Clinical and health psychology,520300
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Cognitive and computational psychology,520400
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Social and personality psychology,520500
Psychology,520000,Other psychology,529900
